试卷名,编号,文本,拆分信息,关键字,备注,是否子句/子句关系,逗号前后特征,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
2011年北京市西城区高三第一学期期末考试,38-D-1,"①地稻米产区与湖南省稻米产区相似的区位条件是	技术条件优越",ed-ori,,,,,,0 4,,,①地 稻米 产区 与 湖南省 稻米 产区 相似 的 区位 条件 是 技术 条件 优越,①地 稻米 产区 与 湖南省 稻米 产区 相似 的 区位 条件 是 技术 条件 优越,loc NN NN CC loc NN NN VA DEC NN NN VC NN NN VA,,实体信息陈述_0（①地稻米产区与湖南省稻米产区，区位条件，技术条件优越）,实体信息陈述_0（①地稻米产区与湖南省稻米产区，区位条件，技术条件优越）,,,实体信息陈述,实体信息陈述,0,4,①地 稻米 产区 与 湖南省 稻米 产区 相似 的 区位 条件 是 技术 条件 优越,①地 稻米 产区 与 湖南省 稻米 产区 相似 的 区位 条件 是 技术 条件 优越,loc NN NN CC loc NN NN VA DEC NN NN VC NN NN VA,( (IP (NP (CP (IP (NP (NP (NP (NR ①地)) (NP (NN 稻米) (NN 产区))) (CC 与) (NP (NP (NR 湖南省)) (NP (NN 稻米) (NN 产区)))) (VP (VA 相似))) (DEC 的)) (NP (NN 区位) (NN 条件))) (VP (VC 是) (IP (NP (NN 技术) (NN 条件)) (VP (VA 优越))))) )
2011年北京市西城区高三第一学期期末考试,39-B,"马达加斯加稻米不能自给的原因是	农业技术落后，产量低",y,,,,逗号左边并列成分为IP，右边为NP+VP，结构不完美，但是左边IP的子节点为NP+VP，与右边一致（**新特征？）,,0,,,马达加斯加 稻米 不 能 自给 的 原因 是 农业 技术 落后 ， 产量 低,马达加斯加 稻米 不 能 自给 的 原因 是 农业 技术 落后 ， 产量 低,loc NN AD VV VV DEC NN VC NN NN VA PU NN VA,,因果_0（农业技术落后，马达加斯加稻米不能自给）因果_1（产量低，马达加斯加稻米不能自给）,因果_0（农业技术落后，马达加斯加稻米不能自给）因果_1（产量低，马达加斯加稻米不能自给）,0_6-7 1_6-7,0_6-7 1_6-7,因果 因果,因果 因果,,0,马达加斯加 稻米 不 能 自给 的 原因 是 农业 技术 落后 ， 产量 低,马达加斯 加 稻米 不 能 自给 的 原因 是 农业 技术 落后 ， 产量 低,loc NN AD VV VV DEC NN VC NN NN VA PU NN VA,( (IP (IP (NP (CP (IP (NP (NR 马达加斯加)) (NP (NN 稻米)) (VP (ADVP (AD 不)) (VP (VV 能) (VP (VV 自给))))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 农业) (NN 技术)) (VP (VA 落后))))) (PU ，) (NP (NN 产量)) (VP (VA 低))) )
2011年北京市西城区高三第一学期期末考试,39-B-0,"马达加斯加稻米不能自给的原因是	农业技术落后",ed-ori,,,,,,0,,,马达加斯加 稻米 不 能 自给 的 原因 是 农业 技术 落后,马达加斯加 稻米 不 能 自给 的 原因 是 农业 技术 落后,loc NN AD VV VV DEC NN VC NN NN VA,,因果_0（农业技术落后，马达加斯加稻米不能自给）,因果_0（农业技术落后，马达加斯加稻米不能自给）,0_6-7,0_6-7,因果,因果,,0,马达加斯加 稻米 不 能 自给 的 原因 是 农业 技术 落后,马达加斯 加 稻米 不 能 自给 的 原因 是 农业 技术 落后,loc NN AD VV VV DEC NN VC NN NN VA,( (IP (NP (CP (IP (NP (NR 马达加斯加)) (NP (NN 稻米)) (VP (ADVP (AD 不)) (VP (VV 能) (VP (VV 自给))))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 农业) (NN 技术)) (VP (VA 落后))))) )
2011年北京市西城区高三第一学期期末考试,39-B-1,"马达加斯加稻米不能自给的原因是	产量低",ed-ori,,,,,,0,,,马达加斯加 稻米 不 能 自给 的 原因 是 产量 低,马达加斯加 稻米 不 能 自给 的 原因 是 产量 低,loc NN AD VV VV DEC NN VC NN VA,,因果_0（产量低，马达加斯加稻米不能自给）,因果_0（产量低，马达加斯加稻米不能自给）,0_6-7,0_6-7,因果,因果,,0,马达加斯加 稻米 不 能 自给 的 原因 是 产量 低,马达加斯 加 稻米 不 能 自给 的 原因 是 产量 低,loc NN AD VV VV DEC NN VC NN VA,( (IP (NP (CP (IP (NP (NR 马达加斯加)) (NP (NN 稻米)) (VP (ADVP (AD 不)) (VP (VV 能) (VP (VV 自给))))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 产量)) (VP (VA 低))))) )
2011年北京市西城区高三第一学期期末考试,39-C,"马达加斯加稻米不能自给的原因是	岛国，种植面积有限",y,,,,（比较特别，认为不是并列也合理）,,0,,,马达加斯加 稻米 不 能 自给 的 原因 是 岛国 ， 种植 面积 有限,马达加斯加 稻米 不 能 自给 的 原因 是 岛国 ， 种植 面积 有限,loc NN AD VV VV DEC NN VC NN PU NN NN VA,,因果_0（岛国，马达加斯加稻米不能自给）因果_1（种植面积有限，马达加斯加稻米不能自给）,因果_0（岛国，马达加斯加稻米不能自给）因果_1（种植面积有限，马达加斯加稻米不能自给）,0_6-7 1_6-7,0_6-7 1_6-7,因果 因果,因果 因果,,0,马达加斯加 稻米 不 能 自给 的 原因 是 岛国 ， 种植 面积 有限,马达加斯 加 稻米 不 能 自给 的 原因 是 岛国 ， 种植 面积 有限,loc NN AD VV VV DEC NN VC NN PU VV NN VA,( (IP (IP (NP (CP (IP (NP (NR 马达加斯加)) (NP (NN 稻米)) (VP (ADVP (AD 不)) (VP (VV 能) (VP (VV 自给))))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (NP (NN 岛国)))) (PU ，) (IP (NP (NN 种植) (NN 面积)) (VP (VA 有限)))) )
2011年北京市西城区高三第一学期期末考试,39-C-0,"马达加斯加稻米不能自给的原因是	岛国",ed-ori,,,,,,0,,,马达加斯加 稻米 不 能 自给 的 原因 是 岛国,马达加斯加 稻米 不 能 自给 的 原因 是 岛国,loc NN AD VV VV DEC NN VC NN,,因果_0（岛国，马达加斯加稻米不能自给）,因果_0（岛国，马达加斯加稻米不能自给）,0_6-7,0_6-7,因果,因果,,0,马达加斯加 稻米 不 能 自给 的 原因 是 岛国,马达加斯 加 稻米 不 能 自给 的 原因 是 岛国,loc NN AD VV VV DEC NN VC NN,( (IP (NP (CP (IP (NP (NR 马达加斯加)) (NP (NN 稻米)) (VP (ADVP (AD 不)) (VP (VV 能) (VP (VV 自给))))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (NP (NN 岛国)))) )
2011年北京市西城区高三第一学期期末考试,39-C-1,"马达加斯加稻米不能自给的原因是	种植面积有限",ed-ori,,,,,,0,,,马达加斯加 稻米 不 能 自给 的 原因 是 种植 面积 有限,马达加斯加 稻米 不 能 自给 的 原因 是 种植 面积 有限,loc NN AD VV VV DEC NN VC NN NN VA,,因果_0（种植面积有限，马达加斯加稻米不能自给）,因果_0（种植面积有限，马达加斯加稻米不能自给）,0_6-7,0_6-7,因果,因果,,0,马达加斯加 稻米 不 能 自给 的 原因 是 种植 面积 有限,马达加斯 加 稻米 不 能 自给 的 原因 是 种植 面积 有限,loc NN AD VV VV DEC NN VC NN NN VA,( (IP (NP (CP (IP (NP (NR 马达加斯加)) (NP (NN 稻米)) (VP (ADVP (AD 不)) (VP (VV 能) (VP (VV 自给))))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 种植) (NN 面积)) (VP (VA 有限))))) )
2012-北京,1-B,"在7、8月份，伦敦比北京	风小雾大，降水多",y,,,,逗号左侧是两个IP，右侧是一个IP（跟一般的左右均为IP不一样）,1,3 5,,,在 7、8月份 ， 伦敦 比 北京 风 小 雾 大 ， 降水 多,在 7 、 8月份 ， 伦敦 比 北京 风 小 雾 大 ， 降水 多,P time PU loc P loc NN VA NN VA PU VV VA,,时间限定_0（在7、8月份）比较_1（伦敦，北京，风，小）比较_2（伦敦，北京，雾，大）比较_3（伦敦，北京，降水，多）,时间限定_0（在7、8月份）比较_1（伦敦，北京，风，小）比较_2（伦敦，北京，雾，大）比较_3（伦敦，北京，降水，多）,1_4-6 2_4-8 3_4-12,1_4-6 2_4-8 3_4-12,时间限定 比较,时间限定 比较,1,5,在 7、8月份 ， 伦敦 比 北京 风 小雾 大 ， 降水 多,在 7 、 8月份 ， 伦敦 比 北京 风 小雾 大 ， 降水 多,P time PU loc P loc NN JJ NN VA PU VV VA,( (IP (PP (P 在) (NP (NT 7、8月份))) (PU ，) (NP (NR 伦敦)) (PP (P 比) (NP (NR 北京))) (IP (NP (NN 风)) (VP (VA 小))) (IP (NP (NN 雾)) (VP (VA 大))) (PU ，) (IP (VP (IP (VP (VV 降水))) (VP (VA 多))))) )
2012-北京,1-B-0,"在7、8月份，伦敦比北京	风小雾大",ed-ori,,,,拆开后两个句子的结构不太一致，降水被认为是动词，导致不一致，但是最后一个词的词性都是一致的VA,1,3 5,,,在 7、8月份 ， 伦敦 比 北京 风 小 雾 大,在 7 、 8月份 ， 伦敦 比 北京 风 小 雾 大,P time PU loc P loc NN VA NN VA,,时间限定_0（在7、8月份）比较_1（伦敦，北京，风，小）比较_2（伦敦，北京，雾，大）,时间限定_0（在7、8月份）比较_1（伦敦，北京，风，小）比较_2（伦敦，北京，雾，大）,1_4-6 2_4-9,1_4-6 2_4-9,时间限定 比较,时间限定 比较,1,5,在 7、8月份 ， 伦敦 比 北京 风 小雾 大,在 7 、 8月份 ， 伦敦 比 北京 风 小雾 大,P time PU loc P loc NN JJ NN VA,( (IP (PP (P 在) (NP (NT 7、8月份))) (PU ，) (NP (NR 伦敦)) (PP (P 比) (NP (NR 北京))) (IP (NP (NN 风)) (VP (VA 小))) (IP (NP (NN 雾)) (VP (VA 大)))) )
2012-北京,1-B-1,"在7、8月份，伦敦比北京	降水多",ed-ori,,,,,1,3 5,,,在 7、8月份 ， 伦敦 比 北京 降水 多,在 7 、 8月份 ， 伦敦 比 北京 降水 多,P time PU loc P loc VV VA,,时间限定_0（在7、8月份）比较_1（伦敦，北京，降水，多）,时间限定_0（在7、8月份）比较_1（伦敦，北京，降水，多）,1_4-7,1_4-7,时间限定 比较,时间限定 比较,1,5,在 7、8月份 ， 伦敦 比 北京 降水 多,在 7 、 8月份 ， 伦敦 比 北京 降水 多,P time PU loc P loc VV VA,( (IP (PP (P 在) (NP (NT 7、8月份))) (PU ，) (NP (NR 伦敦)) (VP (PP (P 比) (NP (NR 北京))) (VP (VP (VV 降水)) (VP (VA 多))))) )
2012-北京,1-D,"在7、8月份，伦敦比北京	日出晚，昼短夜长",y,,,拆开前昼短夜长的结构分析一致,日出晚、昼短、夜长词性和结构不一致，难以识别成并列（比较句加入规则？？）,1,3 5,,,在 7、8月份 ， 伦敦 比 北京 日出 晚 ， 昼 短 夜 长,在 7 、 8月份 ， 伦敦 比 北京 日出 晚 ， 昼 短 夜 长,P time PU loc P loc VV NN PU NN VA NN VA,,时间限定_0（在7、8月份）比较_1（伦敦，北京，日出，晚）比较_2（伦敦，北京，昼，短）比较_3（伦敦，北京，夜，长）,时间限定_0（在7、8月份）比较_1（伦敦，北京，日出，晚）比较_2（伦敦，北京，昼，短）比较_3（伦敦，北京，夜，长）,1_4-7 2_4-10 3_4-12,1_4-7 2_4-10 3_4-12,时间限定 比较,时间限定 比较,1,5,在 7、8月份 ， 伦敦 比 北京 日出 晚 ， 昼短 夜长,在 7 、 8月份 ， 伦敦 比 北京 日出 晚 ， 昼短 夜长,P time PU loc P loc VV NN PU VV NN,( (IP (IP (PP (P 在) (NP (NT 7、8月份))) (PU ，) (NP (NR 伦敦)) (VP (PP (P 比) (NP (NR 北京))) (VP (VV 日出) (NP (NN 晚))))) (PU ，) (IP (NP (NN 昼)) (VP (VA 短))) (IP (NP (NN 夜)) (VP (VA 长)))) )
2012-北京,1-D-0,"在7、8月份，伦敦比北京	日出晚",ed-ori,,,,,1,3 5,,,在 7、8月份 ， 伦敦 比 北京 日出 晚,在 7 、8月份 ， 伦敦 比 北京 日出 晚,P time PU loc P loc VV VA,,时间限定_0（在7、8月份）比较_1（伦敦，北京，日出，晚）,时间限定_0（在7、8月份）比较_1（伦敦，北京，日出，晚）,1_4-7,1_4-7,时间限定 比较,时间限定 比较,1,5,在 7、8月份 ， 伦敦 比 北京 日出 晚,在 7 、 8月份 ， 伦敦 比 北京 日出 晚,P time PU loc P loc VV NN,( (IP (PP (P 在) (NP (NT 7、8月份))) (PU ，) (NP (NR 伦敦)) (VP (PP (P 比) (NP (NR 北京))) (VP (VP (VV 日出)) (VP (VA 晚))))) )
2012-北京,1-D-1,"在7、8月份，伦敦比北京	昼短夜长",ed-ori,,,拆开后昼短夜长不能识别成并列,,1,3 5,,,在 7、8月份 ， 伦敦 比 北京 昼 短 夜 长,在 7 、 8月份 ， 伦敦 比 北京 昼 短 夜 长,P time PU loc P loc NN VA NN VA,,时间限定_0（在7、8月份）比较_1（伦敦，北京，昼，短）比较_2（伦敦，北京，夜，长）,时间限定_0（在7、8月份）比较_1（伦敦，北京，昼，短）比较_2（伦敦，北京，夜，长）,1_4-7 2_4-9,1_4-7 2_4-9,时间限定 比较,时间限定 比较,1,5,在 7、8月份 ， 伦敦 比 北京 昼短 夜长,在 7 、 8月份 ， 伦敦 比 北京 昼短 夜长,P time PU loc P loc VV NN,( (IP (PP (P 在) (NP (NT 7、8月份))) (PU ，) (IP (NP (NR 伦敦)) (VP (PP (P 比) (NP (NR 北京) (NN 昼))) (VP (VA 短)))) (IP (NP (NN 夜)) (VP (VA 长)))) )
2012-北京,2-C,"英国	地形以高原为主，地势西高东低",y,,,,逗号左侧至句首为一个IP，逗号右边为两个IP，左边界在英国后面，这样拆开后的并列成分第一个词词性相同,,0,3,,英国 地形 以 高原 为主 ， 地势 西 高 东 低,英国 地形 以 高原 为主 ， 地势 西 高 东 低,loc NN P term VV PU NN NN VA NN VA,,实体信息陈述_0（英国，地形，以高原为主）实体信息陈述_1（英国，地势，西高东低）,实体信息陈述_0（英国，地形，以高原为主）实体信息陈述_1（英国，地势，西高东低）,,,实体信息陈述 实体信息陈述,实体信息陈述 实体信息陈述,,0,英国 地形 以 高原 为主 ， 地势 西高东 低,英国 地形 以 高原 为主 ， 地势 西高东 低,loc NN P term VV PU NN NN JJ NN VA,( (IP (IP (NP (NR 英国)) (NP (NN 地形)) (VP (PP (P 以) (NP (NN 高原))) (VP (VV 为主)))) (PU ，) (IP (NP (NN 地势) (NN 西)) (VP (VA 高))) (IP (NP (NN 东)) (VP (VA 低)))) )
2012-北京,2-C-0,"英国	地形以高原为主",ed-ori,,,,,,0,3,,英国 地形 以 高原 为主,英国 地形 以 高原 为主,loc NN P term VV,,实体信息陈述_0（英国，地形，以高原为主）,实体信息陈述_0（英国，地形，以高原为主）,,,实体信息陈述,实体信息陈述,,0,英国 地形 以 高原 为 主,英国 地形 以 高原 为 主,loc NN P term VV NN,( (IP (NP (NP (NR 英国)) (NP (NN 地形))) (VP (PP (P 以) (NP (NN 高原))) (VP (VV 为主)))) )
2012-北京,2-C-1,"英国	地势西高东低",ed-ori,,,,,,0,,,英国 地势 西 高 东 低,英国 地势 西 高 东 低,loc NN NN VA NN VA,,实体信息陈述_0（英国，地势，西高东低）,实体信息陈述_0（英国，地势，西高东低）,,,实体信息陈述,实体信息陈述,,0,英国 地势 西高东 低,英国 地势 西高东 低,loc NN NN JJ NN VA,( (IP (NP (NP (NR 英国)) (NP (NN 地势))) (IP (IP (NP (NN 西)) (VP (VA 高))) (IP (NP (NN 东)) (VP (VA 低))))) )
2013-北京,2-B,"东北平原	冬冷夏热，伏旱严重",y,,,,并列成分分别为IP，左侧整个形成的IP与逗号是兄弟节点，这里需要左边界重判，字数是重要特征，最后一个词的词性也是重要特征,,0,,,东北平原 冬 冷 夏 热 ， 伏旱 严重,东北 平原 冬 冷 夏 热 ， 伏旱 严重,loc NN VA NN VA PU VV VA,,实体信息陈述_0（东北平原，冬，冷）实体信息陈述_1（东北平原，夏，热）实体信息陈述_2（东北平原，伏旱，严重）,实体信息陈述_0（东北平原，冬，冷）实体信息陈述_1（东北平原，夏，热）实体信息陈述_2（东北平原，伏旱，严重）,,,实体信息陈述 实体信息陈述 实体信息陈述,实体信息陈述 实体信息陈述 实体信息陈述,,,东 北平原 冬冷 夏热 ， 伏旱 严重,东北平原 冬冷 夏热 ， 伏旱 严重,loc NN NN PU VV VA,( (IP (IP (NP (NR 东北平原)) (IP (IP (NP (NN 冬)) (VP (VA 冷))) (IP (NP (NN 夏)) (VP (VA 热))))) (PU ，) (IP (IP (VP (VV 伏旱))) (VP (VA 严重)))) )
2013-北京,2-B-0,"东北平原	冬冷夏热",ed-ori,,,,,,0,,,东北平原 冬 冷 夏 热,东北 平原 冬 冷 夏 热,loc NN VA NN VA,,实体信息陈述_0（东北平原，冬，冷）实体信息陈述_1（东北平原，夏，热）,实体信息陈述_0（东北平原，冬，冷）实体信息陈述_1（东北平原，夏，热）,,,实体信息陈述 实体信息陈述,实体信息陈述 实体信息陈述,,,东 北平原 冬冷 夏热,东北平原 冬冷 夏热,loc NR NN,( (IP (NP (NR 东北平原)) (IP (IP (NP (NN 冬)) (VP (VA 冷))) (IP (NP (NN 夏)) (VP (VA 热))))) )
2013-北京,2-B-1,"东北平原	伏旱严重",ed-ori,,,,,,0,1,,东北平原 伏旱 严重,东北 平原 伏旱 严重,loc term VA,,实体信息陈述_0（东北平原，伏旱，严重）,实体信息陈述_0（东北平原，伏旱，严重）,,,实体信息陈述,实体信息陈述,,,东 北平原 伏旱 严重,东北平原 伏旱 严重,loc term VA,( (IP (NP (NP (NR 东北平原)) (NP (NN 伏旱))) (VP (VA 严重))) )
2013-北京,3-③,"20世纪50-70年代人口大规模迁入东北地区的主要原因是	地处边疆，邻国人口迁入",y,,,题面的倒数第二个词可能也是重要特征，比如“原因是”强烈暗示后面要不然不是并列，要不然是并列并且左边界在选项开头,左成分为VP，右成分为IP，但是左边的不是逗号的兄弟节点,0,4,,,20世纪50-70年代 人口 大规模 迁入 东北地区 的 主要 原因 是 地处 边疆 ， 邻国 人口 迁入,20世纪 50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 地处 边疆 ， 邻国 人口 迁入,time NN AD VV loc DEG JJ NN VC VV NN PU NN NN VV,,时间限定_0（20世纪50-70年代）因果_1（地处边疆&邻国人口迁入，人口大规模迁入东北地区）,时间限定_0（20世纪50-70年代）因果_1（位于_2（东北地区，边疆）趋势_3（邻国，人口，#，迁入），人口大规模迁入东北地区）,1_6-7-8,1_6-7-8 2_9 3_14,时间限定 因果,时间限定 因果 位于 趋势,0,,20世纪50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 地处 边疆 ， 邻国 人口 迁入,20世纪 50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 地处 边疆 ， 邻国 人口 迁入,time NN AD VV loc DEG JJ NN VC VV NN PU VV NN VV,( (IP (IP (NP (NT 20世纪50-70年代)) (NP (DNP (IP (NP (NN 人口)) (VP (ADVP (AD 大规模)) (VP (VV 迁入) (NP (NR 东北地区))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 地处) (NP (NN 边疆))))) (PU ，) (IP (NP (NN 邻国) (NN 人口)) (VP (VV 迁入)))) )
2013-北京,3-③-0,"20世纪50-70年代人口大规模迁入东北地区的主要原因是	地处边疆",ed-ori,,,,拆分后的两个句子句法结构很相似，特征：并列成分部分的结构相似，标记可能不相似，但是外部的结构环境完全一致,0,4,,,20世纪50-70年代 人口 大规模 迁入 东北地区 的 主要 原因 是 地处 边疆,20世纪 50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 地处 边疆,time NN AD VV loc DEG JJ NN VC VV NN,,时间限定_0（20世纪50-70年代）因果_1（地处边疆，人口大规模迁入东北地区）,时间限定_0（20世纪50-70年代）因果_1（位于_2（东北地区，边疆），人口大规模迁入东北地区）,1_6-7-8,1_6-7-8 2_9,时间限定 因果,时间限定 因果 位于,0,,20世纪50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 地处 边疆,20世纪 50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 地处 边疆,time NN AD VV loc DEG JJ NN VC VV NN,( (IP (NP (NT 20世纪50-70年代)) (NP (DNP (IP (NP (NN 人口)) (VP (ADVP (AD 大规模)) (VP (VV 迁入) (NP (NR 东北地区))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 地处) (NP (NN 边疆))))) )
2013-北京,3-③-1,"20世纪50-70年代人口大规模迁入东北地区的主要原因是	邻国人口迁入",ed-ori,,,,,0,4,,,20世纪50-70年代 人口 大规模 迁入 东北地区 的 主要 原因 是 邻国 人口 迁入,20世纪 50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 邻国 人口 迁入,time NN AD VV loc DEG JJ NN VC NN NN VV,,时间限定_0（20世纪50-70年代）因果_1（邻国人口迁入，人口大规模迁入东北地区）,时间限定_0（20世纪50-70年代）因果_1（趋势_2（邻国，人口，#，迁入），人口大规模迁入东北地区）,1_6-7-8,1_6-7-8 2_11,时间限定 因果,时间限定 因果 趋势,0,,20世纪50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 邻国 人口 迁入,20世纪 50-70年代 人口 大规模 迁入 东北 地区 的 主要 原因 是 邻国 人口 迁入,time NN AD VV loc DEG JJ NN VC NN NN VV,( (IP (NP (NT 20世纪50-70年代)) (NP (DNP (IP (NP (NN 人口)) (VP (ADVP (AD 大规模)) (VP (VV 迁入) (NP (NR 东北地区))))) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 邻国) (NN 人口)) (VP (VV 迁入))))) )
2014-北京,1-A,"玻利维亚	东邻巴西，西临太平洋",y,,,词语数也是一个特征，可能有某个词对的字数有细小区别,东邻巴西没能形成一个完整的子树，但是邻巴西是一个VP，右边是一个IP，可以重判左边界,,0 3 7,,,玻利维亚 东 邻 巴西 ， 西 临 太平洋,玻利维亚 东 邻 巴西 ， 西 临 太平洋,loc NN VV loc PU NN VV loc,,实体信息陈述_0（玻利维亚，东邻，巴西）实体信息陈述_1（玻利维亚，西临，太平洋）,实体信息陈述_0（玻利维亚，东邻，巴西）实体信息陈述_1（玻利维亚，西临，太平洋）,,,实体信息陈述 实体信息陈述,实体信息陈述 实体信息陈述,,0 2,玻利维亚东邻 巴西 ， 西临 太平洋,玻利维亚 东邻 巴西 ， 西临 太平洋,loc NR loc PU NR loc,( (IP (IP (NP (NP (NR 玻利维亚)) (NP (NN 东))) (VP (VV 邻) (NP (NR 巴西)))) (PU ，) (IP (NP (NN 西)) (VP (VV 临) (NP (NR 太平洋))))) )
2014-北京,1-A-0,"玻利维亚	东邻巴西",ed-ori,,,,,,0 3,,,玻利维亚 东 邻 巴西,玻利维亚 东 邻 巴西,loc NN VV loc,,实体信息陈述_0（玻利维亚，东邻，巴西）,实体信息陈述_0（玻利维亚，东邻，巴西）,,,实体信息陈述,实体信息陈述,,0 2,玻利维亚东邻 巴西,玻利维亚 东邻 巴西,loc NR loc,( (IP (NP (NR 玻利维亚) (NN 东)) (VP (VV 邻) (NP (NR 巴西)))) )
2014-北京,1-A-1,"玻利维亚	西临太平洋",ed-ori,,,,,,0 3,,,玻利维亚 西 临 太平洋,玻利维亚 西 临 太平洋,loc NN VV loc,,实体信息陈述_0（玻利维亚，西临，太平洋）,实体信息陈述_0（玻利维亚，西临，太平洋）,,,实体信息陈述,实体信息陈述,,0,玻利维亚 西临 太平洋,玻利维亚 西临 太平洋,loc NR loc,( (IP (NP (NR 玻利维亚)) (VP (NP (NN 西)) (VP (VV 临) (NP (NR 太平洋))))) )
2014-北京,1-B,"玻利维亚	受寒流影响，多雾少雨",y,,,？？,结构不好，有点难以认为是并列,,0,2,,玻利维亚 受 寒流 影响 ， 多 雾 少 雨,玻利维亚 受 寒流 影响 ， 多 雾 少 雨,loc VV term NN PU JJ NN JJ NN,,影响_0（寒流，玻利维亚，多雾少雨）,影响_0（寒流，玻利维亚，多雾少雨）,0_1-3,0_1-3,影响,影响,,0,玻利维亚 受 寒流 影响 ， 多雾 少雨,玻利维亚 受 寒流 影响 ， 多雾 少雨,loc VV term NN PU AD VV,( (IP (NP (NR 玻利维亚)) (VP (VV 受) (NP (NP (NN 寒流) (NN 影响)) (PU ，) (NP (NP (ADJP (JJ 多)) (NP (NN 雾))) (ADJP (JJ 少)) (NP (NN 雨)))))) )
2014-北京,1-B-0,"玻利维亚	受寒流影响",ed-ori,,,,,,0,2,,玻利维亚 受 寒流 影响,玻利维亚 受 寒流 影响,loc VV term NN,,影响_0（寒流，玻利维亚，#）,影响_0（寒流，玻利维亚，#）,0_1-3,0_1-3,影响,影响,,0,玻利维亚 受 寒流 影响,玻利维亚 受 寒流 影响,loc VV term NN,( (IP (NP (NR 玻利维亚)) (VP (VV 受) (NP (NN 寒流) (NN 影响)))) )
2014-北京,1-B-1,"玻利维亚	多雾少雨",ed-ori,,,,,,0,,,玻利维亚 多 雾 少 雨,玻利维亚 多 雾 少 雨,loc JJ NN JJ NN,,实体信息陈述_0（玻利维亚，#，多雾少雨）,实体信息陈述_0（玻利维亚，#，多雾少雨）,,,实体信息陈述,实体信息陈述,,0,玻利维亚 多雾 少雨,玻利维亚 多雾 少雨,loc NR NN,( (NP (NP (NP (NR 玻利维亚)) (ADJP (JJ 多)) (NP (NN 雾))) (ADJP (JJ 少)) (NP (NN 雨))) )
2014-北京,6-D,"该河谷	呈“V”型，适宜修建水库",y,,,,两个成分为VP，与逗号为兄弟节点,,,,,该 河谷 呈 “ V ” 型 ， 适宜 修建 水库,该 河谷 呈 “ V ” 型 ， 适宜 修建 水库,DT NN VV PU NN PU NN PU VV VV NN,,实体信息陈述_0（该河谷，呈，“V”型）实体信息陈述_1（该河谷，适宜，修建水库）,实体信息陈述_0（该河谷，呈，“V”型）实体信息陈述_1（该河谷，适宜，修建水库）,,,实体信息陈述 实体信息陈述,实体信息陈述 实体信息陈述,,,该 河谷 呈 “ V ” 型 ， 适宜 修建 水库,该 河谷 呈 “ V ” 型 ， 适宜 修建 水库,DT NN VV PU VV PU NN PU VV VV NN,( (IP (NP (DP (DT 该)) (NP (NN 河谷))) (VP (VP (VV 呈) (NP (NP (PU “) (NN V) (PU ”)) (NP (NN 型)))) (PU ，) (VP (VV 适宜) (VP (VV 修建) (NP (NN 水库)))))) )
2014-北京,6-D-0,"该河谷	呈“V”型",ed-ori,,,,,,,,,该 河谷 呈 “ V ” 型,该 河谷 呈 “ V ” 型,DT NN VV PU NN PU NN,,实体信息陈述_0（该河谷，呈，“V”型）,实体信息陈述_0（该河谷，呈，“V”型）,,,实体信息陈述,实体信息陈述,,,该 河谷 呈 “ V ” 型,该 河谷 呈 “ V ” 型,DT NN VV PU VV PU NN,( (IP (NP (DP (DT 该)) (NP (NN 河谷))) (VP (VV 呈) (NP (NP (PU “) (NN V) (PU ”)) (NP (NN 型))))) )
2014-北京,6-D-1,"该河谷	适宜修建水库",ed-ori,,,,,,,,,该 河谷 适宜 修建 水库,该 河谷 适宜 修建 水库,DT NN VV VV NN,,实体信息陈述_0（该河谷，适宜，修建水库）,实体信息陈述_0（该河谷，适宜，修建水库）,,,实体信息陈述,实体信息陈述,,,该 河谷 适宜 修建 水库,该 河谷 适宜 修建 水库,DT NN VV VV NN,( (IP (IP (NP (DP (DT 该)) (NP (NN 河谷))) (VP (VV 适宜))) (VP (VV 修建) (NP (NN 水库)))) )
